query_id,query_year,model,rank,neighbor_id,neighbor_year,similarity,era_match
https://openalex.org/W4229630351,1980,scincl,9,https://openalex.org/W4248169304,1989,0.9597420692443848,True
https://openalex.org/W2054991371,1970,scincl,0,https://openalex.org/W4253741368,1981,0.9411530494689941,True
https://openalex.org/W2054991371,1970,scincl,1,https://openalex.org/W2336990221,1980,0.9404801726341248,True
https://openalex.org/W2054991371,1970,scincl,2,https://openalex.org/W2077164716,1985,0.9398303627967834,True
https://openalex.org/W2054991371,1970,scincl,3,https://openalex.org/W1986028086,1973,0.9387319684028625,True
https://openalex.org/W2054991371,1970,scincl,4,https://openalex.org/W4243732520,1987,0.9386686086654663,True
https://openalex.org/W2054991371,1970,scincl,5,https://openalex.org/W4230115581,1975,0.9386224150657654,True
https://openalex.org/W2054991371,1970,scincl,6,https://openalex.org/W4237578194,2000,0.9373763799667358,False
https://openalex.org/W2054991371,1970,scincl,7,https://openalex.org/W2049115341,1971,0.9371351003646851,True
https://openalex.org/W2054991371,1970,scincl,8,https://openalex.org/W4230467781,1984,0.9364803433418274,True
https://openalex.org/W2054991371,1970,scincl,9,https://openalex.org/W2048125664,1971,0.9353839159011841,True
https://openalex.org/W1977127404,1971,scincl,0,https://openalex.org/W1473645893,1974,0.8698649406433105,True
https://openalex.org/W1977127404,1971,scincl,1,https://openalex.org/W4256536055,1979,0.8568150997161865,True
https://openalex.org/W1977127404,1971,scincl,2,https://openalex.org/W4254153569,1974,0.833433210849762,True
https://openalex.org/W1977127404,1971,scincl,3,https://openalex.org/W4237664963,1985,0.8317909240722656,True
https://openalex.org/W1977127404,1971,scincl,4,https://openalex.org/W2019198946,1979,0.8313944339752197,True
https://openalex.org/W1977127404,1971,scincl,5,https://openalex.org/W4297748578,2018,0.831324577331543,False
https://openalex.org/W1977127404,1971,scincl,6,https://openalex.org/W1997316934,1979,0.8279387950897217,True
https://openalex.org/W1977127404,1971,scincl,7,https://openalex.org/W31303394,1986,0.8279387950897217,True
https://openalex.org/W1977127404,1971,scincl,8,https://openalex.org/W3000742317,2007,0.8279253840446472,False
https://openalex.org/W1977127404,1971,scincl,9,https://openalex.org/W4239075514,1981,0.8279253840446472,True
https://openalex.org/W2979152000,1972,scincl,0,https://openalex.org/W2610003882,2006,0.8707168698310852,False
https://openalex.org/W2979152000,1972,scincl,1,https://openalex.org/W4256404630,1971,0.8671191930770874,True
https://openalex.org/W2979152000,1972,scincl,2,https://openalex.org/W264882280,1982,0.8599758148193359,True
https://openalex.org/W2979152000,1972,scincl,3,https://openalex.org/W2479663171,1986,0.8415020704269409,True
https://openalex.org/W2979152000,1972,scincl,4,https://openalex.org/W2008833235,1987,0.839638888835907,True
https://openalex.org/W2979152000,1972,scincl,5,https://openalex.org/W2019198946,1979,0.8379261493682861,True
https://openalex.org/W2979152000,1972,scincl,6,https://openalex.org/W2107423143,1984,0.8332177996635437,True
https://openalex.org/W2979152000,1972,scincl,7,https://openalex.org/W2114516207,1977,0.8332177996635437,True
https://openalex.org/W2979152000,1972,scincl,8,https://openalex.org/W4230448173,1986,0.8332177996635437,True
https://openalex.org/W2979152000,1972,scincl,9,https://openalex.org/W4231423927,1973,0.8332177996635437,True
https://openalex.org/W2030665787,1973,scincl,0,https://openalex.org/W2160688605,1981,0.8901635408401489,True
https://openalex.org/W2030665787,1973,scincl,1,https://openalex.org/W2093559692,1978,0.8683457970619202,True
https://openalex.org/W2030665787,1973,scincl,2,https://openalex.org/W4243351101,1988,0.849612832069397,True
https://openalex.org/W2030665787,1973,scincl,3,https://openalex.org/W2103341180,2008,0.8439065217971802,False
https://openalex.org/W2030665787,1973,scincl,4,https://openalex.org/W1973429074,1976,0.8346086740493774,True
https://openalex.org/W2030665787,1973,scincl,5,https://openalex.org/W2024442909,1974,0.8323866724967957,True
https://openalex.org/W2030665787,1973,scincl,6,https://openalex.org/W4298294091,2001,0.828918993473053,False
https://openalex.org/W2030665787,1973,scincl,7,https://openalex.org/W2010034406,1987,0.8287575840950012,True
https://openalex.org/W2030665787,1973,scincl,8,https://openalex.org/W2123921828,1977,0.8287543654441833,True
https://openalex.org/W2030665787,1973,scincl,9,https://openalex.org/W1966068306,1972,0.8254902362823486,True
https://openalex.org/W2942568283,1974,scincl,0,https://openalex.org/W2011246523,1976,0.8992987275123596,True
https://openalex.org/W2942568283,1974,scincl,1,https://openalex.org/W2039785166,1983,0.8673452138900757,True
https://openalex.org/W2942568283,1974,scincl,2,https://openalex.org/W2953226544,1982,0.846672773361206,True
https://openalex.org/W2942568283,1974,scincl,3,https://openalex.org/W1996026881,1979,0.8433913588523865,True
https://openalex.org/W2942568283,1974,scincl,4,https://openalex.org/W178202991,1972,0.8239738345146179,True
https://openalex.org/W2942568283,1974,scincl,5,https://openalex.org/W2414585553,1972,0.8181856870651245,True
https://openalex.org/W2942568283,1974,scincl,6,https://openalex.org/W1969413992,1980,0.8091164827346802,True
https://openalex.org/W2942568283,1974,scincl,7,https://openalex.org/W4237971559,1975,0.8064301013946533,True
https://openalex.org/W2942568283,1974,scincl,8,https://openalex.org/W248931346,1985,0.806315541267395,True
https://openalex.org/W2942568283,1974,scincl,9,https://openalex.org/W2468070459,1970,0.8033126592636108,True
https://openalex.org/W4236407170,1975,scincl,0,https://openalex.org/W2233913681,2009,0.9999998807907104,False
https://openalex.org/W4236407170,1975,scincl,1,https://openalex.org/W2471507883,1989,0.9999998807907104,True
https://openalex.org/W4236407170,1975,scincl,2,https://openalex.org/W4251959852,1984,0.9999998807907104,True
https://openalex.org/W4236407170,1975,scincl,3,https://openalex.org/W1967270576,1973,0.993087887763977,True
https://openalex.org/W4236407170,1975,scincl,4,https://openalex.org/W1985340240,1986,0.993087887763977,True
https://openalex.org/W4236407170,1975,scincl,5,https://openalex.org/W2038123131,1978,0.993087887763977,True
https://openalex.org/W4236407170,1975,scincl,6,https://openalex.org/W2316230100,1970,0.993087887763977,True
https://openalex.org/W4236407170,1975,scincl,7,https://openalex.org/W2889775986,1978,0.993087887763977,True
https://openalex.org/W4236407170,1975,scincl,8,https://openalex.org/W2891591846,1984,0.993087887763977,True
https://openalex.org/W4236407170,1975,scincl,9,https://openalex.org/W2921990974,1974,0.993087887763977,True
https://openalex.org/W2072692987,1976,scincl,0,https://openalex.org/W2119198058,2003,0.8666900396347046,False
https://openalex.org/W2072692987,1976,scincl,1,https://openalex.org/W1621479515,1982,0.8540206551551819,True
https://openalex.org/W2072692987,1976,scincl,2,https://openalex.org/W2171636918,2002,0.8369044065475464,False
https://openalex.org/W2072692987,1976,scincl,3,https://openalex.org/W4236392153,1979,0.8344046473503113,True
https://openalex.org/W2072692987,1976,scincl,4,https://openalex.org/W2125141408,1983,0.8322436809539795,True
https://openalex.org/W2072692987,1976,scincl,5,https://openalex.org/W2087568419,1975,0.8312873244285583,True
https://openalex.org/W2072692987,1976,scincl,6,https://openalex.org/W2043686591,2011,0.8293764591217041,False
https://openalex.org/W2072692987,1976,scincl,7,https://openalex.org/W1992615237,2014,0.8235899209976196,False
https://openalex.org/W2072692987,1976,scincl,8,https://openalex.org/W2052483851,1975,0.8101666569709778,True
https://openalex.org/W2072692987,1976,scincl,9,https://openalex.org/W1975691110,1980,0.8101239204406738,True
https://openalex.org/W80926058,1977,scincl,0,https://openalex.org/W2313793558,1978,0.8609424829483032,True
https://openalex.org/W80926058,1977,scincl,1,https://openalex.org/W4237785100,1972,0.847192645072937,True
https://openalex.org/W80926058,1977,scincl,2,https://openalex.org/W3123945017,1982,0.8403692245483398,True
https://openalex.org/W80926058,1977,scincl,3,https://openalex.org/W2610003882,2006,0.8395630121231079,False
https://openalex.org/W80926058,1977,scincl,4,https://openalex.org/W2761589219,2007,0.8368525505065918,False
https://openalex.org/W80926058,1977,scincl,5,https://openalex.org/W4287646193,2020,0.8346552848815918,False
https://openalex.org/W80926058,1977,scincl,6,https://openalex.org/W4256404630,1971,0.8327453136444092,True
https://openalex.org/W80926058,1977,scincl,7,https://openalex.org/W1513650818,2003,0.8297237157821655,False
https://openalex.org/W80926058,1977,scincl,8,https://openalex.org/W4237664963,1985,0.8286415338516235,True
https://openalex.org/W80926058,1977,scincl,9,https://openalex.org/W4387840461,1971,0.8261599540710449,True
https://openalex.org/W760681159,1978,scincl,0,https://openalex.org/W655335859,1984,0.8896505832672119,True
https://openalex.org/W760681159,1978,scincl,1,https://openalex.org/W631683291,1983,0.879778265953064,True
https://openalex.org/W760681159,1978,scincl,2,https://openalex.org/W1982721991,2011,0.8620171546936035,False
https://openalex.org/W760681159,1978,scincl,3,https://openalex.org/W2216415842,2015,0.8454197645187378,False
https://openalex.org/W760681159,1978,scincl,4,https://openalex.org/W580126234,1978,0.8383074402809143,True
https://openalex.org/W760681159,1978,scincl,5,https://openalex.org/W1584471383,1975,0.8364479541778564,True
https://openalex.org/W760681159,1978,scincl,6,https://openalex.org/W2318923113,1986,0.8190489411354065,True
https://openalex.org/W760681159,1978,scincl,7,https://openalex.org/W2226201038,1970,0.8179832696914673,True
https://openalex.org/W760681159,1978,scincl,8,https://openalex.org/W2159347731,1975,0.815674364566803,True
https://openalex.org/W760681159,1978,scincl,9,https://openalex.org/W4243351101,1988,0.8092774152755737,True
https://openalex.org/W4235109704,1979,scincl,0,https://openalex.org/W1799881893,1978,1.0,True
https://openalex.org/W4235109704,1979,scincl,1,https://openalex.org/W4206751550,1980,1.0,True
https://openalex.org/W4235109704,1979,scincl,2,https://openalex.org/W4251014686,1979,1.0,True
https://openalex.org/W4235109704,1979,scincl,3,https://openalex.org/W4238133215,1980,0.9999997019767761,True
https://openalex.org/W4235109704,1979,scincl,4,https://openalex.org/W2574646182,1980,0.9425985813140869,True
https://openalex.org/W4235109704,1979,scincl,5,https://openalex.org/W2591918786,1980,0.9415492415428162,True
https://openalex.org/W4235109704,1979,scincl,6,https://openalex.org/W2233913681,2009,0.93912273645401,False
https://openalex.org/W4235109704,1979,scincl,7,https://openalex.org/W2471507883,1989,0.93912273645401,True
https://openalex.org/W4235109704,1979,scincl,8,https://openalex.org/W4251959852,1984,0.93912273645401,True
https://openalex.org/W4235109704,1979,scincl,9,https://openalex.org/W4206835799,2021,0.9339334964752197,False
https://openalex.org/W7138903035,1980,scincl,0,https://openalex.org/W2411885164,1989,0.8080974817276001,True
https://openalex.org/W7138903035,1980,scincl,1,https://openalex.org/W1978130492,1970,0.8058823347091675,True
https://openalex.org/W7138903035,1980,scincl,2,https://openalex.org/W1997316934,1979,0.7889137268066406,True
https://openalex.org/W7138903035,1980,scincl,3,https://openalex.org/W31303394,1986,0.7889137268066406,True
https://openalex.org/W7138903035,1980,scincl,4,https://openalex.org/W3000742317,2007,0.7889125347137451,False
https://openalex.org/W7138903035,1980,scincl,5,https://openalex.org/W4239075514,1981,0.7889125347137451,True
https://openalex.org/W7138903035,1980,scincl,6,https://openalex.org/W4297748578,2018,0.7878605127334595,False
https://openalex.org/W7138903035,1980,scincl,7,https://openalex.org/W4237664963,1985,0.7871220707893372,True
https://openalex.org/W7138903035,1980,scincl,8,https://openalex.org/W1980427470,1988,0.7809920310974121,True
https://openalex.org/W7138903035,1980,scincl,9,https://openalex.org/W1972871112,1979,0.7801294922828674,True
https://openalex.org/W7143680467,1970,scincl,0,https://openalex.org/W2036446335,2013,0.8581351041793823,False
https://openalex.org/W7143680467,1970,scincl,1,https://openalex.org/W2574646182,1980,0.8176484107971191,True
https://openalex.org/W7143680467,1970,scincl,2,https://openalex.org/W4237664963,1985,0.8171238899230957,True
https://openalex.org/W7143680467,1970,scincl,3,https://openalex.org/W1473645893,1974,0.8139532208442688,True
https://openalex.org/W7143680467,1970,scincl,4,https://openalex.org/W4297748578,2018,0.8131373524665833,False
https://openalex.org/W7143680467,1970,scincl,5,https://openalex.org/W1997316934,1979,0.8128210306167603,True
https://openalex.org/W7143680467,1970,scincl,6,https://openalex.org/W31303394,1986,0.8128210306167603,True
https://openalex.org/W7143680467,1970,scincl,7,https://openalex.org/W3000742317,2007,0.8128077387809753,False
https://openalex.org/W7143680467,1970,scincl,8,https://openalex.org/W4239075514,1981,0.8128077387809753,True
https://openalex.org/W7143680467,1970,scincl,9,https://openalex.org/W353851140,1972,0.8126848936080933,True
https://openalex.org/W4249214199,1971,scincl,0,https://openalex.org/W7135866663,2023,0.8429567217826843,False
https://openalex.org/W4249214199,1971,scincl,1,https://openalex.org/W2085835654,1983,0.8403688669204712,True
https://openalex.org/W4249214199,1971,scincl,2,https://openalex.org/W800739933,1983,0.8254165649414062,True
https://openalex.org/W4249214199,1971,scincl,3,https://openalex.org/W59487251,1978,0.814709484577179,True
https://openalex.org/W4249214199,1971,scincl,4,https://openalex.org/W2074012479,1988,0.8082808256149292,True
https://openalex.org/W4249214199,1971,scincl,5,https://openalex.org/W101712856,1981,0.7986786365509033,True
https://openalex.org/W4249214199,1971,scincl,6,https://openalex.org/W4236350465,1981,0.7911543250083923,True
https://openalex.org/W4249214199,1971,scincl,7,https://openalex.org/W4294308904,2022,0.7909709811210632,False
